user_name,user_id,web,sex,time,play_time,score,comment,phone,huanle,dianzan,dianxia
人潮来又走,14806090,https://www.taptap.com/user/14806090,gender-empty,2017-11-16 09:02:10,,5,珍惜或怀念是我花17.1去买这个游戏的理由应该是熟悉了一代的思维所以二代通关并没有什么阻碍反而是更加去关注故事的内容 情节以及不同的两个结尾但是总感觉缺了些什么如果还有三代我觉得我会去玩的原因应该还是对一代的怀念对玩一代那时候的自己的怀念,HUAWEI STF-AL10,,,
宛央,15612532,https://www.taptap.com/user/15612532,gender-empty,2017-11-12 16:06:31,42分钟,5,很喜欢 虽然在难度上比1稍低 但是非常适合我这种脑子不好使的老年人😂 而且可玩性也并没有下降 然后画风和音乐也超棒www 相比1的话 感觉就是剧情更丰富了些(可能1的剧情是我没看懂？)觉得母亲和孩子的剧情很深刻 最近也在感慨 孩子终究是要离开家独立生活的 父母应该给孩子足够的空间去自由发展 而不是将其看作自己的一件物品 要求他们按照自己的意愿去生活,红米Note 4X,,2,
FA,1462862,https://www.taptap.com/user/1462862,male,2017-11-15 17:45:19,,5,游戏难度是比较简单 但不是每个玩家不是非要体现自己是高玩 打高难度游戏 更多的是去感受游戏给玩家带来的温馨与思考 我们为什么喜欢玩游戏 不就是因为生活中不能体会到游戏中那种奇妙经历吗 在再会那一章不知道大家发现没发现 小女孩可以和她妈一起行动啦 前面的磨练让她不是前面开头几关过关全靠她妈一个人完成 她也终将成人一个人独当一面..,HTC Desire 820,,1,
泰迪泰迪泰迪呀,2319178,https://www.taptap.com/user/2319178,female,2017-11-14 00:41:21,,4,等了好久的第二部。可能是因为第一部带来的震撼太大，第二部反而显得平凡起来。相比起第一部，第二部跟侧重于剧情而非游戏体验，色彩搭配，精致程度，解密元素感觉都不如第一部 （个人观点ꉂ(ˊᗜˋ*)）但是剧情更加清晰，很透彻的传达了想要表达的情感。孩子从最开始没有自主意识，只想寸步不离跟在母亲身后，到渐渐独立，有了自己的主见，再到后来离开母亲，跟随自己的意愿去探索（说实话母亲一直追寻孩子的脚步但最后只能无力目送她离开的那一关让我有点难过_(:зゝ∠)_）最后终于长大，回到母亲身边。一点一滴细腻的刻画了孩子的成长过程，我觉得OK(๑•̀ㅁ•́ฅ)虽然有点小遗憾，但确实值得推荐。18块?好，我给。,魅族 MX4,,3,
小青,14364082,https://www.taptap.com/user/14364082,gender-empty,2017-11-08 22:03:33,2小时46分钟,5,关于游戏难度～表示昨天下载的，然后花了一个多小时就通关了。只能说玩过1之后。已经熟悉了这种套路，2的难度并不大～关于剧情～剧情看来相比1来说，2其实会给人一种更温暖的感觉。嘛，毕竟讲亲情和成长。看到蓝色的图腾有种很亲切的感觉，那种，哟你又回来了，还是一如既往的陪着我支持着我～关于期待～游戏关数还是有点少呀，14关感觉完全没玩够呀～当然大概也和难度有关吧～玩的过程中基本没卡壳，或者也就一两个地方会思考下。突然想起了1的其中一关，那个扭来扭去的，想了好久。。还是期望2能出一点，附加关和隐藏关～表示完全没玩过瘾啊以上～,三星 Galaxy S7,32,173,42
記錄人_馬炳龍,1674709,https://www.taptap.com/user/1674709,gender-empty,2017-11-13 00:13:19,3分钟,4,扣一星原因是过场动画太慢了，虽说游戏的艺术感非常好，到这并不代表你可以让玩家一直看着一个没有台词和极少场景转换的画面，而且还不能跳过……刚开始还能忍受，到后面就真的烦了，这个游戏再有艺术感但它还是个游戏，应该把重点放在“游戏性”上而不是“艺术感”，再说了，你见过那个动画敢随便弄“简约场景”+“极少台词”+“长镜头”的，这个游戏倒好，一关俩😂😂😂,Android,,2,3
要多洒脱,1321921,https://www.taptap.com/user/1321921,gender-empty,2017-11-16 13:25:32,,5,噢 上帝啊如此经典神作！终于出了续篇拿在手中的手机一时间也没了反应嘿 我的老伙计你也想体验一把这唯美的人生吗可这所有的美好只属于努力追求的人可你不是人啊怎能拥有美好作为一个小仙男我扔掉了手机,锤子 坚果Pro,,2,1
张乐兮,3361481,https://www.taptap.com/user/3361481,gender-empty,2017-11-11 08:29:53,4分钟,5,终于玩完了，有点舍不得，从纪念碑谷一里的那个白帽子小妞儿开始，这个游戏就不断带给自己一些惊喜，音效1分，情节2分，美工和玩法各1分简约但不简单这个游戏相对于从前版本在玩法上较之前的有改进，故事情节也比之前更完整，当前版本不如说是前版本故事的前情提要，使整个游戏情节更加丰满，同时也有不同语言的选择，蔡康永个饶雪漫都是一代人的青春记忆，我选择了蔡康永版本，（才不是因为逼格比较高）关卡设计上也比之前有趣跟多，从之前的一个人变成了现在的两个人，其实在纪念碑谷二上线之前我是对它有一些猜测的，像是会不会直接变成乌鸦飞上去这个样子，而当前版本的橙帽子大妞儿带着自家小小的红帽子小妞儿一起走，最后红帽子小妞儿也长大了其实这个版本给我留下最深的就是大妞儿把小妞儿送上船后来让她自己走的时候我是想到了现在的年轻一代以及他们的父母的，我们最后还是要离开父母但是我们又会回到父母身边，从初出茅庐的那个白装小萌新，变成拿着大橙武的高手，自己一个人在默默前行，最后成长，用游戏里的一句话来总结：孤勇之后，世界尽在眼前——蔡康永,红米 3S,,3,2
吴。,3876018,https://www.taptap.com/user/3876018,gender-empty,2017-11-08 14:49:35,3分钟,5,相较于1，纪念碑谷2的难度确实大大减小了。官方的解释是推广于大众，确实有理有据但并不能完全使我信服。操作模式和机关除了果树和以前几乎毫无二致，作为老玩家不得不说有点失望。简单并不意味着单纯地去掉困难关卡，像纪念碑谷这类追求品质的游戏在新版本中更应该在模式上有所创新，而不是单纯地沿用1的套路。但是，2也并不是身无长物，在色彩和图案的设计方面它更像是一个艺术品，单纯地给人美的感受。果树的设计惊艳了我，墙壁破碎阳光充满整个空间的感觉实在妙不可言。音乐也一样非常舒服，细节方面的音效印象里比1更精致全面。同样，2的感情线更加明晰。母亲和女儿的互动相当暖心，生活就是在孩子成长父母老去中继续和发展，小姑娘一点点进步，直至成为全族的希望，承载着期待与不舍前行的主线我个人非常喜欢。比起1里的救赎与赎罪更加大众化，容易为人接受和理解。总之，2的游戏性下降了，但是感情和艺术性有所提高，算是此长彼消，1和2各有所长。只不过相较于1给我们的那份最初的惊艳，我们被养刁的口味在长时间的期待后却没有尝到心目中的极致，难以不失望。至于18元的内购，有腾讯参与的情况下还能买到这么一份艺术品，还是知足为妙。————————————我见过一位多才多艺又充满智慧的，沉静的美人儿，得知她成长后又要再次出现在世人眼前，我充满希冀和兴奋——她还能美成怎样的极致？再见时，她的确更加美丽，一颦一笑动人心魄且变得更加开朗活泼，喜欢她的人更多了。但我与和我同样的人却发现——她的智慧和绝妙的美德在不知不觉中消退了，我们却怀念起以前的她来。,魅蓝 metal,2,13,
Enoic,2604061,https://www.taptap.com/user/2604061,gender-empty,2017-11-11 16:57:55,31分钟,4,那个女儿好像小麻雀啊 蹦蹦跳跳蜜汁萌 前几关妈妈跟屁虫的设定我也觉得很可爱  我还故意让她没法跟着妈妈（让妈妈现在机关的最边上一格）结果再把机关放回去忘了之前怎么过来的  只好让妈妈再回去接她……相对前作好像更简单了……反正我通关时间比前作短 可能跟每关流程比较短有关系？好不过瘾啊 不过看见中间双线的时候我是惊喜的 然并卵 还是短前作图腾也出现了 他身上开了门的时候我是震惊且心疼的……,一加手机3T,1,4,1
缺心眼儿小曲奇,14650700,https://www.taptap.com/user/14650700,gender-empty,2017-11-15 14:18:01,,5,感觉这一部偏简单呢？可能是因为玩过第一部？画面一如既往精美，剧情更加紧凑了，转动机关伸缩的声音变得更好听了，总觉的之前的刺啦声不好听。音效很赞，配上重低音的耳机好的没话说。希望能提高游戏的难度，毕竟两个小时的旅途太短了。,vivo X9,,,
未成年面包🍞,5916870,https://www.taptap.com/user/5916870,male,2017-11-11 13:08:40,,4,嗯，第二代还是蛮不错的。相较于第一代，这里多了不少创意（特别是每一关结束自己画图的创意，确实让我拍案叫绝），配乐也比第一代更棒，剧情也更丰富了。但是要扣一颗星，我觉得他没能超越第一代，与其叫纪念碑谷2，不如叫纪念碑谷dlc吧。不说价格，这里的关卡相比第一代其实就少了很多，流程又感觉没第一代丰富，虽然说有很多创新，但是没能像第一代给人带来那么多惊艳的感觉，更多的是赞美吧。这是一个优秀的游戏，不过因为一代光环太强了，我觉得它还能做的更好。如果没有一代，那这游戏绝对应该给满分了吧。,小米5S,4,10,
观剧的魔女,5659736,https://www.taptap.com/user/5659736,female,2017-11-15 13:02:33,,5,不知道是不是没有玩过1的缘故，2的剧情让我感觉很朦胧，似乎讲了一个故事但有好像什么都没有讲的感觉。但并不妨碍我给这个游戏大好评，纪念碑谷这个游戏不论是色彩氛围还是音乐都给人一种很舒服的感觉，解密方面不是很难但也需要一点思考。唯一可惜的是有点短了，感觉有点意犹未尽。,vivo vivo Y67L,,,
摩诃,16025325,https://www.taptap.com/user/16025325,gender-empty,2017-11-14 11:42:08,,4,终于等到了！其实说实话感觉游戏有点短了 玩的不是很过瘾呢。从知道要出二开始就决定一定要买来玩了。玩完之后确实关卡都非常棒 而且没卡关让我很惊讶 就感觉二代比一代简单了不少。剧情也是依旧很不错的 我喜欢这种带有成长感的游戏。可能是第一部真的太让人惊艳 所以大家普遍对第二部的期待更高了 期待值高就可能会有风险 所以也可以理解啦。不过还是很支持的 毕竟玩得很开心。虽然感觉。。。还是太短了！其实我特别喜欢看小人爬梯子 因为真的好可爱啊。还有画图案那里怎么玩都不够 怎么画都好看。,,1,,
麋鹿会迷路゜,9157802,https://www.taptap.com/user/9157802,gender-empty,2017-11-14 20:43:42,,5,从游戏体验来说是真的好，无论音效，画面，情节，都很美，只是有坑人某讯加入让人不爽，价格略贵，然后就是对于我这种喜欢挑战高难度的人，wtf?一个多小时就通关了，玩完的我一脸懵逼，的确比第一部简单太多，我都没怎么卡关就结束了。。。,小米 6,,2,
